TOV_POS,TT100,TT101,TT102,TT103,TT104,TT105,TT106,TT108,TT109,TT110,TT112,TT119,TT120,TT121,TT122,TT123,TT124,TT125,TT126,TT210,TT212,GEN_POT_ATT_KW,GEN_TENSIONE,CPT104,CPT105,DPT113,IC113,ST102,XT101,TT127,TT128,TT129,TT130,FCV134,TOVSPOS,TOFS,XT100,PT212,Fault
99.854,295.226,252.881,280.911,52.719,84.216,27.171,270.359,257.297,198.784,234.589,87.639,126.777,61.238,65.325,75.625,68.07,71.307,68.424,54.866,53.713,62.479,934.216,669.455,9.834,0.245,2803.579,873.652,3008.201,0.072,113.694,242.485,210.495,171.425,100.0,95.043,1000.0,0.558,331.48,0
99.891,298.93,254.797,283.726,52.686,84.548,28.893,273.192,259.601,200.608,237.313,88.433,127.893,63.193,66.64,76.801,70.982,74.278,71.415,48.894,55.521,64.863,975.234,665.302,10.185,0.251,2807.062,891.422,3009.113,0.072,112.874,244.44,210.148,173.414,100.0,95.051,1000.0,0.542,331.842,0
99.913,292.037,251.222,278.293,52.317,86.332,28.734,266.939,254.726,197.495,231.884,88.716,127.323,61.492,66.079,76.542,65.931,69.004,66.106,50.594,54.891,63.075,868.013,667.548,9.498,0.258,2799.656,855.96,3007.44,0.072,116.549,242.754,212.587,168.711,100.0,95.05,1000.0,0.537,331.559,0
99.929,277.21,243.204,266.431,52.32,85.726,25.904,254.831,244.458,190.998,221.533,86.516,124.329,56.893,63.313,74.199,57.118,59.853,57.018,52.361,51.621,58.081,692.269,668.097,8.076,0.245,2803.483,778.596,3005.234,0.067,122.522,234.146,212.658,161.81,100.0,95.055,1000.0,0.54,330.672,0
99.864,289.647,249.866,276.528,53.495,83.286,27.084,265.424,253.215,195.76,230.405,86.662,125.47,60.1,64.843,75.186,64.621,67.691,64.85,50.006,53.17,61.203,863.948,667.445,9.268,0.24,2803.172,843.245,3007.513,0.072,115.643,236.961,208.573,167.962,100.0,95.016,1000.0,0.566,330.744,0
99.854,297.7,254.107,282.989,53.714,82.489,29.4,272.098,258.727,199.019,236.107,86.736,126.174,63.115,66.968,77.166,70.721,73.912,71.089,54.964,55.745,64.892,978.122,666.591,10.051,0.238,2804.0,885.696,3009.034,0.071,111.397,239.605,206.366,172.201,100.0,94.99,1000.0,0.538,331.484,0
99.878,293.254,251.677,279.512,54.691,81.825,29.172,268.301,255.595,196.532,232.732,86.172,125.15,61.961,66.373,76.408,68.058,71.137,68.316,50.88,54.888,63.581,920.517,667.377,9.61,0.235,2803.542,861.767,3007.742,0.071,115.174,236.182,207.925,169.544,100.0,94.94,1000.0,0.537,331.452,0
99.852,301.274,255.944,285.844,55.543,81.029,29.43,275.093,260.981,200.586,238.737,86.801,126.402,63.771,67.302,77.309,73.174,76.443,73.646,48.002,56.034,65.673,1026.08,666.723,10.373,0.237,2803.256,897.965,3008.998,0.076,113.169,241.333,209.641,174.208,100.0,95.02,1000.0,0.561,331.549,0
99.851,298.12,254.205,283.394,54.847,80.704,29.781,272.153,258.662,198.539,235.979,85.9,125.095,63.489,67.513,77.581,71.949,75.14,72.321,47.68,56.005,65.091,989.871,666.985,10.05,0.231,2802.086,883.026,3009.184,0.075,114.023,239.131,209.67,171.812,100.0,94.939,1000.0,0.522,331.529,0
99.864,295.335,252.778,281.351,53.428,80.816,29.09,269.899,256.898,197.283,233.942,85.287,124.428,62.472,66.842,76.965,70.141,73.357,70.541,49.419,55.218,63.961,957.421,667.049,9.778,0.227,2805.1,870.112,3008.552,0.07,113.72,238.297,208.979,170.716,100.0,95.099,1000.0,0.52,331.396,0
99.822,301.43,256.062,286.171,53.925,81.199,30.549,275.002,261.073,200.566,238.602,86.418,125.925,64.888,68.168,78.047,74.486,77.792,74.996,48.295,57.084,66.768,1032.791,668.077,10.384,0.234,2804.463,902.967,3009.709,0.071,111.553,241.908,208.74,174.188,100.0,94.947,1000.0,0.514,331.644,0
99.829,301.306,256.029,285.834,55.247,83.856,30.388,274.767,261.057,201.384,238.812,88.428,128.424,64.775,67.867,77.697,72.828,76.036,73.245,50.957,57.124,66.884,1003.553,665.056,10.404,0.253,2805.369,904.688,3009.258,0.074,113.432,244.701,211.086,174.612,100.0,94.832,1000.0,0.524,331.141,0
99.86,300.03,255.674,285.107,52.971,85.149,18.52,273.878,260.637,200.691,237.935,89.176,128.964,53.07,59.437,70.844,59.396,62.839,60.225,52.403,47.218,56.039,977.275,664.884,10.271,0.257,2802.098,895.146,3008.782,0.074,112.658,241.309,207.226,170.463,100.0,95.023,1000.0,0.664,327.635,0
99.898,291.76,251.053,278.654,52.669,82.813,18.439,267.104,254.863,195.472,231.505,86.413,124.62,51.501,58.462,69.234,54.763,57.849,55.251,50.787,46.855,54.44,889.777,665.731,9.425,0.237,2803.506,849.566,3007.434,0.073,119.019,234.558,210.819,164.808,100.0,95.035,1000.0,0.622,327.265,0
99.824,298.972,254.822,284.062,51.964,84.924,17.692,272.994,259.739,199.935,237.029,88.269,127.254,52.006,58.233,69.001,57.39,60.617,57.935,65.999,47.531,55.956,974.386,666.039,10.164,0.25,2802.654,886.384,3008.492,0.078,116.344,242.448,212.991,163.134,100.0,95.051,1000.0,0.633,327.553,0
99.852,303.862,257.561,287.259,52.671,91.198,20.477,276.869,262.984,204.934,241.554,93.298,133.379,55.103,59.964,70.719,59.643,62.884,60.182,71.467,50.778,60.067,981.512,665.813,10.72,0.294,2804.141,915.445,3008.461,0.081,119.103,254.366,220.143,166.506,100.0,94.95,1000.0,0.664,328.234,0
99.81,303.24,257.246,287.013,52.564,89.548,20.07,276.543,262.62,204.23,241.036,91.696,132.076,55.326,60.142,71.077,60.183,63.454,60.791,66.307,50.45,59.832,991.476,666.316,10.646,0.281,2796.473,911.404,3009.168,0.08,118.18,252.384,218.765,169.161,100.0,95.058,1000.0,0.64,329.285,0
99.834,294.607,253.028,280.534,52.243,91.317,19.971,269.306,256.88,200.526,234.456,92.351,131.119,53.8,59.445,70.744,55.315,58.427,55.728,72.228,49.67,57.897,857.813,663.407,9.767,0.289,2804.124,869.471,3007.036,0.074,122.866,249.436,221.409,165.291,100.0,94.972,1000.0,0.673,329.0,0
99.901,303.038,257.435,286.989,53.454,91.467,20.83,276.058,262.335,204.699,240.885,94.039,133.837,55.624,60.141,71.132,58.77,61.949,59.256,67.801,51.335,60.667,950.441,664.772,10.592,0.303,2796.098,908.531,3008.235,0.08,120.329,254.198,220.648,167.073,100.0,94.997,1000.0,0.624,328.863,0
99.83,300.769,256.451,285.512,54.818,91.578,20.291,274.063,260.856,203.628,239.136,94.102,133.785,55.039,59.675,70.745,56.83,59.948,57.272,53.06,50.679,59.747,907.538,667.169,10.325,0.307,2809.515,895.939,3008.037,0.08,121.933,252.965,221.133,169.407,100.0,95.071,1000.0,0.626,328.772,0
99.808,303.484,257.488,287.235,52.923,89.772,20.606,276.571,262.647,204.296,241.083,91.903,132.308,55.729,60.319,71.44,60.011,63.319,60.684,64.649,50.999,60.491,987.976,665.317,10.653,0.284,2805.704,912.655,3008.674,0.08,118.785,253.0,219.741,168.267,100.0,95.097,1000.0,0.639,329.974,0
99.828,301.742,256.529,285.791,53.431,90.359,18.111,275.028,261.565,203.727,239.808,92.18,132.601,53.042,58.482,69.946,56.752,60.14,57.548,67.95,48.816,57.941,960.421,665.516,10.504,0.288,2794.705,903.119,3008.275,0.083,117.414,253.14,217.724,168.605,100.0,95.012,1000.0,0.666,329.122,0
99.892,290.05,249.771,276.263,52.227,90.306,24.738,265.147,252.973,197.759,231.183,90.845,129.939,56.772,62.108,72.226,59.206,62.224,59.524,65.751,52.081,60.283,819.792,666.847,9.382,0.281,2801.761,845.202,3006.829,0.076,123.061,245.891,217.236,165.108,100.0,95.112,1000.0,0.601,329.359,0
99.854,303.841,257.86,287.635,52.858,91.027,30.818,276.698,262.726,205.043,241.603,93.373,134.141,66.204,68.214,78.589,72.323,75.422,72.721,71.16,58.682,69.457,970.432,667.426,10.695,0.299,2808.838,921.324,3008.102,0.076,117.723,254.334,218.562,177.02,100.0,94.986,1000.0,0.515,331.201,0
99.829,304.143,258.25,288.174,53.711,91.248,30.685,276.952,262.939,205.367,241.842,93.823,134.765,66.036,68.017,78.4,71.51,74.563,71.862,50.11,58.542,69.299,960.623,665.397,10.691,0.305,2803.538,919.836,3008.408,0.077,118.364,254.871,219.091,177.276,100.0,94.939,1000.0,0.517,330.909,0
99.914,289.856,250.492,276.854,53.389,91.337,28.926,265.041,253.176,198.546,231.339,92.039,131.328,61.942,66.206,76.907,64.228,67.074,64.332,47.971,55.77,64.49,787.441,667.603,9.294,0.295,2804.333,845.429,3005.941,0.073,124.335,246.688,219.651,169.575,100.0,95.07,1000.0,0.544,330.541,0
99.842,301.884,256.564,286.124,51.71,90.946,30.125,274.997,261.486,203.442,239.778,91.999,132.471,64.832,67.565,77.834,70.814,73.9,71.214,69.362,57.24,67.743,962.56,664.028,10.52,0.288,2804.606,911.929,3007.993,0.074,117.301,252.987,218.222,175.336,100.0,95.045,1000.0,0.52,330.903,0
99.868,302.59,257.061,286.79,52.761,90.167,29.937,275.624,261.952,203.95,240.449,92.353,132.94,64.999,67.47,77.843,70.909,74.016,71.335,68.612,57.33,67.955,968.051,666.857,10.578,0.29,2799.453,914.192,3008.029,0.075,117.236,252.736,217.72,176.131,100.0,94.939,1000.0,0.535,330.658,0
99.885,281.681,245.955,270.221,52.26,91.231,29.585,258.374,247.474,194.822,225.462,90.773,129.589,61.379,66.435,77.38,62.68,65.482,62.693,57.086,55.593,63.445,693.793,666.287,8.514,0.287,2802.026,803.073,3004.732,0.071,126.15,241.588,218.514,165.223,100.0,94.996,1000.0,0.572,329.987,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
99.648,295.577,255.721,281.095,53.389,91.24,20.387,272.758,259.808,202.757,237.419,92.166,128.965,57.488,59.62,70.817,55.114,58.365,55.75,52.512,51.474,58.598,817.122,668.537,9.184,0.222,2800.182,843.556,3006.541,0.074,125.29,242.995,219.182,170.566,100.0,99.429,1000.0,0.475,330.366,0
100.0,249.818,227.741,243.294,51.738,88.036,22.561,232.51,224.372,182.886,204.809,91.652,128.676,53.233,60.191,73.445,46.711,49.085,46.561,36.393,46.863,52.93,320.87,670.846,5.616,0.313,2808.534,638.497,3002.02,0.069,145.846,221.713,213.814,153.086,100.0,99.482,1000.0,0.646,323.017,0
99.947,277.808,244.454,267.593,53.136,89.103,25.531,255.579,244.954,193.07,223.013,89.715,128.321,58.028,63.315,75.894,57.572,60.449,57.692,46.38,49.355,57.603,652.533,667.804,8.101,0.277,2803.952,780.162,3005.014,0.071,128.032,233.084,213.897,165.209,100.0,99.339,1000.0,0.609,326.145,0
99.896,277.56,244.628,267.477,53.179,92.541,28.728,255.34,245.126,194.352,222.745,91.013,129.582,59.397,65.567,78.145,59.138,61.884,58.986,57.139,51.667,59.263,624.081,672.917,8.071,0.292,2800.405,780.928,3004.213,0.072,130.604,240.035,221.352,164.85,100.0,99.099,1000.0,0.537,328.182,0
99.911,294.278,253.617,281.076,53.119,91.447,29.512,268.912,256.58,201.092,234.527,92.914,132.653,62.439,66.623,78.581,65.813,68.821,65.988,48.838,53.617,62.928,830.549,671.101,9.69,0.301,2804.449,867.809,3006.903,0.073,122.989,245.494,217.526,173.026,100.0,99.049,1000.0,0.573,328.103,0
99.865,299.005,256.316,285.188,54.023,91.12,27.086,273.008,260.053,202.189,238.007,93.479,133.884,61.349,64.827,76.952,64.66,67.796,65.009,48.703,52.438,62.14,888.018,666.114,10.16,0.304,2802.934,891.697,3007.787,0.075,119.102,239.566,209.926,174.873,100.0,99.195,1000.0,0.618,327.154,0
99.955,277.801,244.558,267.574,53.096,91.022,26.341,255.87,245.33,193.535,223.428,90.779,130.001,58.161,63.624,76.518,57.929,60.751,57.875,52.843,50.352,57.635,641.053,664.693,8.145,0.289,2804.302,782.0,3004.383,0.072,127.6,232.186,212.618,165.848,100.0,99.48,1000.0,0.601,326.767,0
99.863,299.707,256.987,285.749,53.013,92.67,23.766,273.214,260.344,204.155,238.262,94.486,134.701,58.676,62.014,74.516,60.062,63.124,60.362,50.756,50.059,59.485,876.079,668.753,10.188,0.314,2802.845,891.079,3007.016,0.079,120.61,252.839,219.188,173.872,100.0,99.338,1000.0,0.66,326.006,0
99.832,304.37,259.213,289.182,52.757,92.512,25.868,277.282,263.348,206.117,241.849,94.942,136.232,61.457,63.972,76.019,65.156,68.397,65.577,48.271,52.243,62.075,932.313,664.157,10.651,0.318,2806.716,908.268,3008.551,0.084,118.596,255.206,217.402,177.803,100.0,99.43,1000.0,0.647,326.042,0
99.843,301.951,257.669,287.085,52.334,91.664,27.244,275.109,261.554,204.449,239.927,93.862,134.586,61.683,64.794,76.788,65.775,68.959,66.137,58.677,52.327,62.166,920.544,667.163,10.429,0.308,2804.359,902.296,3008.214,0.081,119.341,251.105,216.509,175.663,100.0,99.478,1000.0,0.616,325.709,0
99.803,300.741,257.194,286.285,52.136,92.405,28.881,274.305,260.996,204.545,239.208,94.013,134.668,63.504,65.874,77.708,66.943,70.06,67.202,53.839,54.201,63.998,900.001,669.357,10.319,0.31,2803.863,897.922,3007.954,0.078,120.58,252.856,219.253,176.245,100.0,99.448,1000.0,0.613,326.609,0
99.788,298.516,255.917,284.709,52.861,91.076,29.11,271.997,259.323,202.7,237.02,92.564,132.657,63.101,65.979,78.331,65.055,68.019,65.286,63.971,53.757,63.262,882.771,666.942,10.049,0.297,2807.284,883.541,3008.03,0.073,120.252,250.291,218.956,174.689,100.0,99.172,1000.0,0.613,327.135,0
99.892,298.022,255.69,284.204,52.561,92.553,28.813,272.05,259.082,203.324,237.282,93.929,134.398,63.072,65.774,77.883,65.886,68.962,66.092,49.003,54.034,63.532,862.616,664.137,10.049,0.311,2804.097,884.367,3007.321,0.077,122.071,251.222,219.453,174.922,100.0,99.418,1000.0,0.607,326.473,0
99.821,298.294,255.686,284.426,52.785,91.916,30.02,272.218,259.519,203.096,237.253,92.825,133.265,63.955,66.833,78.909,67.949,70.979,68.12,65.579,54.93,64.625,886.287,665.134,10.113,0.301,2805.394,890.533,3007.737,0.076,120.716,251.311,219.479,175.313,100.0,99.402,1000.0,0.61,327.331,0
99.827,288.92,250.84,277.201,52.504,92.14,29.435,264.73,253.508,198.985,230.521,92.029,131.211,62.583,66.144,78.603,63.782,66.687,63.792,65.426,54.072,62.592,764.37,667.802,9.186,0.297,2802.568,842.883,3005.463,0.069,124.351,246.204,220.841,170.992,100.0,99.416,1000.0,0.65,326.935,0
99.78,293.977,253.62,281.066,53.412,92.61,21.327,268.674,256.629,201.401,234.213,93.886,133.355,54.595,59.541,71.506,54.762,57.447,54.652,60.856,48.315,57.334,808.448,667.638,9.638,0.31,2802.154,862.281,3005.864,0.074,123.79,249.053,220.087,170.601,100.0,99.383,1000.0,0.668,325.355,0
99.793,304.409,258.944,289.345,53.17,92.514,23.026,277.438,263.384,205.914,241.768,95.253,136.097,58.568,61.41,73.047,61.411,64.427,61.671,50.336,49.882,60.39,927.056,666.26,10.628,0.32,2805.6,904.526,3008.002,0.081,119.859,254.754,218.366,176.444,100.0,99.38,1000.0,0.669,324.732,0
99.822,304.397,259.033,289.438,52.271,92.537,27.854,277.438,263.334,206.038,241.819,94.907,136.04,62.835,65.345,77.316,67.309,70.525,67.705,48.101,52.903,63.567,933.248,663.966,10.643,0.318,2807.207,910.926,3008.041,0.08,119.762,254.773,218.807,178.017,100.0,99.404,1000.0,0.627,325.709,0
99.926,287.615,249.773,275.628,52.025,91.827,28.721,263.365,251.456,198.113,229.753,92.303,131.774,60.774,65.263,77.695,61.93,64.839,61.988,47.159,52.162,61.0,743.908,667.414,9.036,0.301,2803.474,827.731,3005.779,0.075,126.546,244.808,218.802,169.171,100.0,99.458,1000.0,0.602,325.704,0
99.837,301.22,257.286,286.894,52.624,89.405,28.019,274.509,260.985,203.496,238.938,91.948,132.427,62.458,65.512,78.0,67.168,70.32,67.501,55.865,52.595,62.891,930.656,671.312,10.328,0.291,2799.365,897.656,3008.631,0.077,118.456,251.495,217.881,175.582,100.0,99.438,1000.0,0.596,326.288,0
99.843,299.048,256.526,285.334,52.865,92.517,28.372,272.798,259.807,203.787,237.891,94.178,134.45,62.464,65.523,77.771,65.563,68.645,65.786,49.252,52.87,63.114,871.097,664.267,10.131,0.313,2802.206,892.425,3007.192,0.074,121.614,251.925,220.201,175.277,100.0,99.417,1000.0,0.621,325.917,0
99.954,279.965,245.378,269.336,52.249,89.899,27.394,256.394,246.161,192.723,222.988,89.276,127.895,58.197,64.318,77.218,58.343,61.099,58.206,63.895,50.396,57.882,664.898,666.147,8.254,0.278,2803.486,790.409,3004.819,0.069,127.275,237.692,217.801,163.02,100.0,99.603,1000.0,0.603,326.186,0
99.892,289.211,250.988,277.524,54.063,90.869,27.976,264.822,253.469,198.692,230.621,91.548,130.935,60.807,64.906,77.517,61.45,64.318,61.469,63.51,51.9,60.952,767.115,668.389,9.174,0.295,2802.957,841.693,3005.727,0.068,123.312,245.942,219.998,169.884,100.0,99.376,1000.0,0.654,325.992,0
99.957,277.123,243.912,267.049,52.804,91.69,29.947,254.963,244.6,193.506,222.431,90.754,129.469,60.63,66.001,78.606,59.624,62.344,59.45,63.477,52.748,60.332,627.647,669.294,8.074,0.292,2802.055,779.156,3003.854,0.072,130.554,239.043,219.683,163.317,100.0,99.542,1000.0,0.611,325.563,0
99.894,289.515,251.424,277.559,53.487,92.617,26.71,265.008,253.234,199.47,231.16,93.079,132.721,59.488,63.665,75.916,59.227,61.995,59.163,52.712,51.684,60.627,750.146,668.324,9.183,0.308,2802.233,840.276,3005.939,0.07,126.32,246.634,221.295,169.344,100.0,99.488,1000.0,0.652,325.424,0
99.891,301.821,257.662,287.369,54.312,90.788,28.928,275.001,261.496,204.116,239.601,93.019,133.946,63.076,66.456,78.428,67.833,70.871,68.001,53.964,54.768,64.854,925.445,667.391,10.408,0.302,2803.73,904.372,3008.027,0.074,119.461,251.479,218.119,175.486,100.0,99.482,1000.0,0.639,325.582,0
99.862,298.857,256.078,285.084,53.982,89.984,31.022,272.74,259.59,202.546,237.549,92.075,132.766,65.382,67.805,79.703,69.596,72.632,69.764,59.042,55.73,65.792,895.715,669.285,10.122,0.295,2800.57,888.179,3008.15,0.072,119.464,249.04,217.356,174.842,100.0,99.492,1000.0,0.625,326.368,0
99.874,301.775,257.766,287.391,52.757,91.577,31.437,275.0,261.461,204.498,239.739,93.669,134.584,65.89,68.1,79.75,70.301,73.404,70.536,65.943,56.474,66.672,918.281,668.352,10.414,0.307,2802.571,906.603,3007.614,0.074,119.779,252.63,219.024,176.21,100.0,99.499,1000.0,0.624,325.786,0
99.853,302.483,258.361,288.059,53.431,92.444,30.093,275.877,262.029,205.326,240.505,94.917,135.781,64.429,66.552,77.748,67.505,70.46,67.605,48.631,56.204,66.412,908.349,662.816,10.461,0.319,2802.992,908.091,3007.976,0.076,120.706,253.904,219.848,176.624,100.0,99.477,1000.0,0.64,325.538,0
99.905,301.938,257.639,287.398,53.518,91.897,31.748,275.006,261.515,204.357,239.739,93.174,134.414,66.509,68.308,80.031,70.654,73.765,70.914,56.787,56.661,67.067,922.764,660.779,10.434,0.306,2806.434,904.927,3008.005,0.073,119.456,252.986,218.907,176.258,100.0,99.509,1000.0,0.609,326.078,0
99.881,283.669,247.596,272.678,53.698,89.602,29.177,259.883,249.03,194.653,226.365,90.618,129.37,60.837,65.367,77.063,60.557,63.268,60.372,53.324,53.324,61.408,703.351,669.698,8.628,0.288,2801.666,811.107,3004.747,0.071,126.039,236.463,215.498,165.365,100.0,99.467,1000.0,0.642,324.516,0
99.831,291.167,252.024,279.124,53.282,90.782,29.189,266.555,254.625,198.89,232.287,92.272,131.776,62.329,65.955,77.638,64.09,66.966,64.084,48.926,54.263,63.412,784.666,671.113,9.355,0.3,2802.949,850.722,3006.057,0.071,123.47,241.298,216.251,170.45,100.0,99.437,1000.0,0.665,324.301,0
99.903,286.411,249.187,275.112,56.466,90.018,32.937,262.692,251.446,197.033,228.648,90.484,130.284,65.42,68.918,81.311,65.951,68.751,65.983,52.994,56.383,65.178,741.966,667.375,8.945,0.289,2799.031,828.962,3004.736,0.071,124.909,243.053,219.61,169.118,100.0,99.497,1000.0,0.619,325.672,0
99.914,294.915,253.728,281.912,53.351,91.673,29.431,269.483,257.202,200.961,234.621,91.729,132.159,62.608,66.026,77.984,64.967,67.786,64.994,55.404,54.179,63.995,846.473,662.696,9.784,0.297,2798.109,872.348,3006.86,0.072,121.609,248.635,219.2,172.189,100.0,99.532,1000.0,0.666,324.793,0
99.981,293.203,252.273,280.645,55.008,84.27,22.044,267.344,256.002,197.432,232.208,86.994,127.267,56.487,63.59,76.794,60.224,63.185,60.532,53.219,48.999,58.046,887.391,661.895,9.566,0.25,2803.3,862.015,3008.588,0.069,118.388,239.612,213.112,170.578,100.0,99.59,1000.0,0.723,322.743,0
99.926,288.182,250.189,276.651,55.412,91.222,30.339,264.024,252.752,197.963,229.988,91.192,131.03,62.955,66.365,78.791,62.828,65.768,62.97,56.322,53.395,62.621,758.708,666.589,9.117,0.295,2800.944,839.468,3005.572,0.075,124.672,244.533,220.022,169.348,100.0,99.524,1000.0,0.65,324.638,0
99.959,283.316,247.774,272.745,57.54,92.031,32.363,260.458,249.64,196.654,226.993,91.444,131.325,64.535,67.785,80.085,63.447,66.369,63.494,59.369,55.555,64.123,683.172,663.397,8.646,0.303,2802.856,812.63,3005.054,0.069,127.485,243.085,221.311,168.399,100.0,99.564,1000.0,0.658,325.044,0
99.908,282.007,247.059,271.686,52.8,91.926,32.597,259.662,248.755,196.011,226.103,91.096,130.664,65.039,68.344,80.625,64.772,67.612,64.724,72.858,56.125,64.601,679.674,665.694,8.541,0.296,2795.125,808.123,3004.846,0.069,127.572,242.174,221.148,167.853,100.0,99.562,1000.0,0.656,325.477,0
99.987,278.783,245.538,268.98,53.313,92.534,28.616,256.315,245.901,194.713,223.786,91.884,130.917,60.109,64.9,77.385,57.708,60.334,57.542,54.918,52.392,60.696,618.746,670.296,8.153,0.304,2803.86,785.641,3003.886,0.069,130.77,240.573,221.445,164.414,100.0,99.501,1000.0,0.642,323.546,0
99.991,284.728,249.471,274.302,54.457,92.504,31.126,261.129,250.111,197.875,228.059,92.818,132.434,63.96,66.888,79.191,61.854,64.613,61.772,46.741,55.313,64.013,670.842,669.487,8.656,0.312,2803.164,814.037,3004.488,0.07,128.737,244.513,222.783,167.267,100.0,99.461,1000.0,0.608,323.676,0
99.906,287.782,250.788,276.621,54.863,92.241,32.488,263.404,252.04,198.39,229.576,91.596,131.691,65.622,68.116,80.35,64.548,67.342,64.515,57.699,56.605,65.402,728.448,660.164,8.976,0.302,2803.217,830.939,3005.291,0.07,125.999,246.019,222.154,168.367,100.0,99.452,1000.0,0.57,324.287,0
99.959,282.34,248.0,272.198,60.103,92.144,35.123,259.396,248.533,197.081,226.616,93.071,132.771,67.676,69.992,82.012,65.791,68.526,65.637,63.362,59.356,67.636,640.993,665.629,8.474,0.317,2801.57,804.241,3004.139,0.073,129.921,243.221,222.673,167.587,100.0,99.488,1000.0,0.591,324.774,0
99.925,284.718,249.273,274.197,56.24,92.324,33.227,261.114,250.09,197.712,227.976,92.69,132.387,65.695,68.482,80.631,64.094,66.803,63.966,56.93,57.744,66.163,674.851,664.564,8.678,0.312,2804.535,815.374,3004.771,0.072,128.492,244.33,222.493,168.074,100.0,99.453,1000.0,0.59,324.507,0
